game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
229c2e8b-0404-40bb-aab0-a74306182672,59,30,SlowButSm4rt,Rcg1,c1g1,c1,g1,R,White,3r1q1k/2prb2p/3p1p1N/pp1Pp2P/4P1Q1/P2P4/1P3PR1/6RK,0,0,0,0,0,0,12,12,7,7,1,1,0,1,1,0,2,2,10,10,2,3,2,2,2,1,0,0,5,7,2,10,2,3,0,0,0,0,0,0,3,2,4,3,0,0,0,0,3,2,10,14,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1
229c2e8b-0404-40bb-aab0-a74306182672,60,30,BocanaTacople,f5,f6f5,f6,f5,P,Black,3r1q1k/2prb2p/3p3N/pp1Ppp1P/4P1Q1/P2P4/1P3PR1/6RK,0,0,0,0,0,0,12,12,7,7,1,1,0,1,1,0,2,2,10,10,2,3,2,2,2,1,0,0,5,7,2,10,2,3,0,0,0,0,0,0,4,1,4,3,0,0,0,0,4,1,10,14,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5
229c2e8b-0404-40bb-aab0-a74306182672,61,31,SlowButSm4rt,exf5,e4f5,e4,f5,P,White,3r1q1k/2prb2p/3p3N/pp1PpP1P/6Q1/P2P4/1P3PR1/6RK,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,2,3,2,1,3,1,0,0,5,7,2,9,3,3,0,0,0,0,0,0,3,1,4,3,0,0,0,0,3,1,10,14,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5|exf5
229c2e8b-0404-40bb-aab0-a74306182672,62,31,BocanaTacople,Bf6,e7f6,e7,f6,B,Black,3r1q1k/2pr3p/3p1b1N/pp1PpP1P/6Q1/P2P4/1P3PR1/6RK,0,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,2,3,2,1,3,1,0,0,5,7,2,9,3,3,0,0,0,0,0,0,3,2,3,3,0,0,0,0,3,4,7,14,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5|exf5|Bf6
229c2e8b-0404-40bb-aab0-a74306182672,63,32,SlowButSm4rt,Qg8+,g4g8,g4,g8,Q,White,3r1qQk/2pr3p/3p1b1N/pp1PpP1P/8/P2P4/1P3PR1/6RK,1,0,0,0,0,0,12,11,7,6,1,1,0,1,1,0,2,2,11,10,2,3,2,0,3,1,0,1,5,7,2,0,3,3,0,9,0,0,0,0,3,2,3,3,0,0,0,0,3,4,7,14,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5|exf5|Bf6|Qg8+
229c2e8b-0404-40bb-aab0-a74306182672,64,32,BocanaTacople,Qxg8,f8g8,f8,g8,Q,Black,3r2qk/2pr3p/3p1b1N/pp1PpP1P/8/P2P4/1P3PR1/6RK,0,0,0,0,0,0,11,11,7,6,0,1,0,1,1,0,2,2,11,19,2,3,2,0,3,1,0,0,5,7,2,0,3,3,0,0,0,0,0,0,3,2,3,3,0,0,0,0,3,4,7,14,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5|exf5|Bf6|Qg8+|Qxg8
229c2e8b-0404-40bb-aab0-a74306182672,65,33,SlowButSm4rt,Rxg8+,g2g8,g2,g8,R,White,3r2Rk/2pr3p/3p1b1N/pp1PpP1P/8/P2P4/1P3P2/6RK,1,0,0,0,0,0,11,10,7,6,0,0,0,1,1,0,2,2,20,19,2,2,2,0,3,1,0,1,5,2,2,0,3,3,0,5,0,0,0,0,3,2,3,2,0,0,0,0,3,4,7,5,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5|exf5|Bf6|Qg8+|Qxg8|Rxg8+
229c2e8b-0404-40bb-aab0-a74306182672,66,33,BocanaTacople,Rxg8,d8g8,d8,g8,R,Black,6rk/2pr3p/3p1b1N/pp1PpP1P/8/P2P4/1P3P2/6RK,0,0,0,0,0,0,10,10,7,6,0,0,0,1,1,0,1,2,20,24,2,2,2,0,3,1,0,0,5,2,2,0,3,3,0,0,0,0,0,0,3,2,3,2,0,0,0,0,3,4,7,5,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5|exf5|Bf6|Qg8+|Qxg8|Rxg8+|Rxg8
229c2e8b-0404-40bb-aab0-a74306182672,67,34,SlowButSm4rt,Rxg8#,g1g8,g1,g8,R,White,6Rk/2pr3p/3p1b1N/pp1PpP1P/8/P2P4/1P3P2/7K,1,1,0,0,1,0,10,9,7,6,0,0,0,1,1,0,1,1,25,24,1,2,2,0,3,1,0,1,0,2,2,0,3,3,0,5,0,0,0,0,3,2,3,1,0,0,0,0,3,4,7,0,c4|e5|Nc3|Nc6|g3|Nf6|Bg2|Bc5|a3|a5|e3|O-O|h3|Re8|Nge2|Bf8|d3|d6|O-O|Be6|Nd5|Bxd5|cxd5|Ne7|e4|b5|Bg5|Nd7|Rc1|Qb8|h4|f6|Bh3|Rd8|Be3|f5|Bg5|Nf6|Bxf5|Nxf5|Bxf6|Nxg3|Nxg3|gxf6|Kh1|Rd7|Nf5|Kh8|Rg1|Qe8|h5|Rad8|Qg4|Qf7|Rg2|Be7|Nh6|Qf8|Rcg1|f5|exf5|Bf6|Qg8+|Qxg8|Rxg8+|Rxg8|Rxg8#
af492644-2f0b-48ea-8a9f-ece77d5b41bc,63,32,Albinosky2020,h3,h2h3,h2,h3,P,White,4r2k/2r2p1p/5p1N/8/p3p3/P5RP/5PP1/4R1K1,0,0,0,0,0,0,8,8,4,5,0,0,0,0,1,0,2,2,24,22,2,2,3,0,0,1,0,0,5,2,7,0,0,3,0,0,0,0,0,2,0,1,3,2,0,0,0,2,0,1,7,5,Nf3|d5|b3|c6|Bb2|Bf5|e3|Bg6|d4|Nd7|Bd3|e6|O-O|Bd6|Qe2|Ngf6|Nbd2|O-O|e4|Nxe4|Nxe4|dxe4|Bxe4|Bxe4|Qxe4|Nf6|Qe2|Re8|c4|a5|a3|a4|b4|Qd7|Rad1|Bc7|Rfe1|b5|Qc2|Rad8|d5|cxd5|Bxf6|gxf6|cxb5|Qxb5|Qxc7|e5|Qc5|Qxc5|bxc5|d4|Nxd4|Rd5|Nf5|Rxc5|Rd3|e4|Rg3+|Kh8|Nh6|Rc7|h3
